pwsId,longitude,latitude,countryCode,country,locId,address,city
IFERMO20,13.716,43.16,IT,Italy,ITMR1170:1:IT,"Fermo, Fermo, Italy",Fermo
KFLFERNA54,-81.463,30.67,US,United States,USFL0144:1:US,"Fernandina Beach, Florida, United States",Fernandina Beach
IEMILIAR243,11.619,44.837,IT,Italy,ITXX0027:1:IT,"Ferrara, Ferrara, Italy",Ferrara
IFETHI1,29.121,36.622,TR,Türkiye,TRXX0081:1:TR,"Fethiye, Muğla, Türkiye",Fethiye
IAMEUR2,-5.016,34.035,MA,Morocco,MAXX0003:1:MA,"Fez, Fès-Meknès, Morocco",Fez
IFIEBE2,12.545,47.476,AT,Austria,ATTO0988:1:AT,"Fieberbrunn, Tyrol, Austria",Fieberbrunn
IFILZM1,13.518,47.433,AT,Austria,ATXX0262:1:AT,"Filzmoos, Salzburg, Austria",Filzmoos
IFINAL12,8.344,44.169,IT,Italy,ITLG1186:1:IT,"Finale Ligure, Savona, Italy",Finale Ligure
IFIUMICI13,12.234,41.768,IT,Italy,ITLZ1288:1:IT,"Fiumicino, Rome, Italy",Fiumicino
KAZFLAGS366,-111.652,35.199,US,United States,USAZ0068:1:US,"Flagstaff, Arizona, United States",Flagstaff
INGQUZ1,29.495,-31.08,ZA,South Africa,ZAXX1159:1:ZA,"Flagstaff, Eastern Cape, South Africa",Flagstaff
KAZFLAGS455,-111.647,35.192,US,United States,USAZ0068:1:US,"Flagstaff Brannen Addition, Flagstaff, Arizona, United States",Flagstaff
KAZFLAGS366,-111.657,35.202,US,United States,USAZ0068:1:US,"Flagstaff Townsite, Flagstaff, Arizona, United States",Flagstaff
IMONTE96,-77.779,18.342,JM,Jamaica,JMXX1529:1:JM,"Flagstaff, Saint James, Jamaica",Flagstaff
KMIFLINT29,-83.69,43.016,US,United States,USMI0295:1:US,"Flint, Michigan, United States",Flint
KTXFLINT63,-95.349,32.203,US,United States,USTX0457:1:US,"Flint, Texas, United States",Flint
IFLORENC2143,11.256,43.77,IT,Italy,ITTO1853:1:IT,"Florence, Florence, Italy",Florence
KSCFLORE90,-79.767,34.198,US,United States,USSC0113:1:US,"Florence, South Carolina, United States",Florence
KALFLORE58,-87.677,34.8,US,United States,USAL0203:1:US,"Florence, Alabama, United States",Florence
KKYFLORE45,-84.627,38.999,US,United States,USKY0906:1:US,"Florence, Kentucky, United States",Florence
KAZFLORE53,-111.387,33.031,US,United States,USAZ0069:1:US,"Florence, Arizona, United States",Florence
KMSFLORE13,-90.131,32.153,US,United States,USMS0123:1:US,"Florence, Mississippi, United States",Florence
KORFLORE23,-124.101,43.98,US,United States,USOR0123:1:US,"Florence, Oregon, United States",Florence
KTXFLORE91,-97.794,30.841,US,United States,USTX0459:1:US,"Florence, Texas, United States",Florence
ISANBE6,-89.891,16.93,GT,Guatemala,GTXX0009:1:GT,"Flores, Petén, Guatemala",Flores
IFOGGI7,15.543,41.462,IT,Italy,ITXX0119:1:IT,"Foggia, Foggia, Italy",Foggia
KCAFONTA50,-117.435,34.092,US,United States,USCA0384:1:US,"Fontana, California, United States",Fontana
IRESISTE2,-59.034,-27.417,AR,Argentina,ARXX2225:1:AR,"Fontana, Chaco, Argentina",Fontana
KWIFONTA12,-88.575,42.551,US,United States,USWI0245:1:US,"Fontana, Wisconsin, United States",Fontana
IFORL56,12.041,44.223,IT,Italy,ITER1445:1:IT,"Forlì, Forlì-Cesena, Italy",Forlì
KCOFORTC320,-105.067,40.551,US,United States,USCO0140:1:US,"Fort Collins, Colorado, United States",Fort Collins
KCOFORTC663,-105.073,40.588,US,United States,USCO0140:1:US,"Downtown Fort Collins, Fort Collins, Colorado, United States",Fort Collins
KCOFORTC612,-105.072,40.571,US,United States,USCO0140:1:US,"Historic Fort Collins High School, Fort Collins, Colorado, United States",Fort Collins
KCOFORTC623,-105.068,40.563,US,United States,USCO0140:1:US,"Historic Fort Collins, Fort Collins, Colorado, United States",Fort Collins
KFLFORTL1816,-80.143,26.122,US,United States,USFL0149:1:US,"Fort Lauderdale, Florida, United States",Fort Lauderdale
KFLPLANT142,-80.214,26.114,US,United States,USFL0972:1:US,"Fort Lauderdale Country Club, Fort Lauderdale, Florida, United States",Fort Lauderdale
KFLFORTM128,-81.872,26.641,US,United States,USFL0152:1:US,"Fort Myers, Florida, United States",Fort Myers
KFLFORTM404,-81.746,26.709,US,United States,USFL1019:1:US,"Fort Myers Shores, Florida, United States",Fort Myers
KFLFORTM194,-81.864,26.56,US,United States,USFL1175:1:US,"Fort Myers Villas, Fort Myers, Florida, United States",Fort Myers
KFLFORTM300,-81.948,26.452,US,United States,USFL0153:1:US,"Fort Myers Beach, Florida, United States",Fort Myers Beach
KFLFORTM526,-81.891,26.412,US,United States,USFL0153:1:US,"Bay Beach Docks, Fort Myers Beach, Florida, United States",Fort Myers Beach
KFLFORTP72,-80.326,27.447,US,United States,USFL0156:1:US,"Fort Pierce, Florida, United States",Fort Pierce
KFLFORTP11,-80.33,27.399,US,United States,USFL1193:1:US,"Fort Pierce South, Florida, United States",Fort Pierce
KFLFORTP101,-80.355,27.471,US,United States,USFL0702:1:US,"Fort Pierce North, Florida, United States",Fort Pierce
KFLFORTP16,-80.299,27.487,US,United States,USFL0156:1:US,"Fort Pierce Shores, Fort Pierce, Florida, United States",Fort Pierce
KARFORTS45,-94.425,35.387,US,United States,USAR0197:1:US,"Fort Smith, Arkansas, United States",Fort Smith
ISALTRIV2,-111.89,60.006,CA,Canada,CAXX0621:1:CA,"Fort Smith, Northwest Territories, Canada",Fort Smith
KMTFORTS11,-107.937,45.313,US,United States,USMT0377:1:US,"Fort Smith, Montana, United States",Fort Smith
KARFORTS108,-94.401,35.331,US,United States,USOK0028:1:US,"South Fort Smith, Fort Smith, Arkansas, United States",Fort Smith
KINFORTW198,-85.139,41.08,US,United States,USIN0211:1:US,"Fort Wayne, Indiana, United States",Fort Wayne
KINFORTW142,-85.062,41.106,US,United States,USIN0211:1:US,"Northeast Fort Wayne, Fort Wayne, Indiana, United States",Fort Wayne
KINFORTW106,-85.226,40.995,US,United States,USIN0740:1:US,"Southwest Fort Wayne, Fort Wayne, Indiana, United States",Fort Wayne
KINFORTW245,-85.153,41.169,US,United States,USIN0299:1:US,"Northwest Fort Wayne, Fort Wayne, Indiana, United States",Fort Wayne
KINFORTW198,-85.139,41.076,US,United States,USIN0211:1:US,"Downtown Fort Wayne, Fort Wayne, Indiana, United States",Fort Wayne
KTXFORTW1025,-97.333,32.753,US,United States,USTX0474:1:US,"Fort Worth, Texas, United States",Fort Worth
KTXFORTW1205,-97.354,32.718,US,United States,USTX0474:1:US,"Fort Worth Zoo, Fort Worth, Texas, United States",Fort Worth
KTXFORTW1396,-97.458,32.823,US,United States,USTX1638:1:US,"Fort Worth Nature Center and Wildlife Refuge, Fort Worth, Texas, United States",Fort Worth
IFORTD5,-61.068,14.603,MQ,Martinique,MQXX0289:1:MQ,"Fort-de-France, Martinique",Fort-de-France
ITOSCANA284,10.17,43.96,IT,Italy,ITTO1403:1:IT,"Forte dei Marmi, Lucca, Italy",Forte dei Marmi
IFOZDO8,-54.576,-25.521,BR,Brazil,BRXX0094:1:BR,"Foz do Iguaçu, Paraná, Brazil",Foz do Iguaçu
KKYFRANK103,-84.873,38.201,US,United States,USKY0919:1:US,"Frankfort, Kentucky, United States",Frankfort
KILFRANK1,-87.849,41.496,US,United States,USIL0426:1:US,"Frankfort, Illinois, United States",Frankfort
KINFRANK22,-86.511,40.28,US,United States,USIN0219:1:US,"Frankfort, Indiana, United States",Frankfort
KILFRANK20,-87.803,41.519,US,United States,USIL1511:1:US,"Frankfort Square, Illinois, United States",Frankfort
KNYFRANK87,-75.07,43.039,US,United States,USNY0519:1:US,"Frankfort, New York, United States",Frankfort
KMIFRANK46,-86.234,44.634,US,United States,USMI0305:1:US,"Frankfort, Michigan, United States",Frankfort
KOHFRANK51,-83.181,39.401,US,United States,USOH0322:1:US,"Frankfort, Ohio, United States",Frankfort
IFREESTA29,28.497,-27.279,ZA,South Africa,ZAXX0186:1:ZA,"Frankfort, Free State, South Africa",Frankfort
KKSVERMI5,-96.417,39.706,US,United States,USKS0201:1:US,"Frankfort, Kansas, United States",Frankfort
IEASTL30,27.466,-32.73,ZA,South Africa,ZAXX1179:1:ZA,"Frankfort, Eastern Cape, South Africa",Frankfort
IHESSENF30,8.682,50.111,DE,Germany,DEXX0040:1:DE,"Frankfurt am Main, Hesse, Germany",Frankfurt am Main
KTNFRANK48,-86.869,35.925,US,United States,USTN0187:1:US,"Franklin, Tennessee, United States",Franklin
KNJFRANK2,-74.58,41.122,US,United States,USNJ0163:1:US,"Franklin, New Jersey, United States",Franklin
KWIFRANK28,-88.038,42.889,US,United States,USWI0254:1:US,"Franklin, Wisconsin, United States",Franklin
KINFRANK54,-86.055,39.481,US,United States,USIN0220:1:US,"Franklin, Indiana, United States",Franklin
KMAFRANK11,-71.397,42.083,US,United States,USMA0148:1:US,"Franklin, Massachusetts, United States",Franklin
KOHFRANK64,-84.304,39.559,US,United States,USOH0323:1:US,"Franklin, Ohio, United States",Franklin
KKYFRANK67,-86.577,36.722,US,United States,USKY0920:1:US,"Franklin, Kentucky, United States",Franklin
KLAFRANK9,-91.502,29.796,US,United States,USLA0166:1:US,"Franklin, Louisiana, United States",Franklin
KMDFREDE283,-77.413,39.416,US,United States,USMD0161:1:US,"Frederick, Maryland, United States",Frederick
KCOFREDE30,-104.937,40.099,US,United States,USCO0100:1:US,"Frederick, Colorado, United States",Frederick
KOKFREDE3,-99.018,34.392,US,United States,USOK0207:1:US,"Frederick, Oklahoma, United States",Frederick
IFREDE195,-66.646,45.966,CA,Canada,CAXX0151:1:CA,"Fredericton, New Brunswick, Canada",Fredericton
IFREDE43,-64.888,17.727,VI,US Virgin Islands,USVI0002:1:US,"Frederiksted, Saint Croix, US Virgin Islands",Frederiksted
KTXFREEP78,-95.36,28.954,US,United States,USTX0484:1:US,"Freeport, Texas, United States",Freeport
KNYFREEP5,-73.584,40.658,US,United States,USNY0527:1:US,"Freeport, New York, United States",Freeport
KILFREEP26,-89.621,42.297,US,United States,USIL0434:1:US,"Freeport, Illinois, United States",Freeport
KMEFREEP26,-70.104,43.857,US,United States,USME0151:1:US,"Freeport, Maine, United States",Freeport
KFLFREEP6,-86.136,30.498,US,United States,USFL0160:1:US,"Freeport, Florida, United States",Freeport
KPAFREEP5,-79.685,40.674,US,United States,USPA0581:1:US,"Freeport, Pennsylvania, United States",Freeport
KMNMELRO14,-94.69,45.662,US,United States,USMN0277:1:US,"Freeport, Minnesota, United States",Freeport
KMIFREEP9,-85.313,42.766,US,United States,USMI0311:1:US,"Freeport, Michigan, United States",Freeport
IWATER51,-13.272,8.47,SL,Sierra Leone,SLXX5071:1:SL,"Freetown, Western Area, Sierra Leone",Freetown
KINMEDOR3,-86.129,38.973,US,United States,USIN0225:1:US,"Freetown, Indiana, United States",Freetown
ISAINT2233,-61.703,17.048,AG,Antigua and Barbuda,AGXX0049:1:AG,"Freetown, Saint Philip, Antigua and Barbuda",Freetown
INORBORO2,-63.62,46.374,CA,Canada,CAPE0181:1:CA,"Freetown, Prince Edward Island, Canada",Freetown
IFREIB45,9.289,53.825,DE,Germany,DELB0561:1:DE,"Freiburg, Lower Saxony, Germany",Freiburg
KCAFREMO149,-121.989,37.548,US,United States,USCA0403:1:US,"Fremont, California, United States",Fremont
KOHFREMO26,-83.113,41.347,US,United States,USOH0329:1:US,"Fremont, Ohio, United States",Fremont
KNEFREMO7,-96.496,41.434,US,United States,USNE0191:1:US,"Fremont, Nebraska, United States",Fremont
KINFREMO19,-84.933,41.731,US,United States,USIN0226:1:US,"Fremont, Indiana, United States",Fremont
KMIFREMO5,-85.942,43.468,US,United States,USMI0312:1:US,"Fremont, Michigan, United States",Fremont
KNCFREMO12,-77.975,35.545,US,United States,USNC0249:1:US,"Fremont, North Carolina, United States",Fremont
KWIFREMO8,-88.865,44.26,US,United States,USWI0259:1:US,"Fremont, Wisconsin, United States",Fremont
KNHRAYMO9,-71.143,42.991,US,United States,USNH0080:1:US,"Fremont, New Hampshire, United States",Fremont
KMODONIP3,-91.181,36.806,US,United States,USMO0325:1:US,"Fremont, Missouri, United States",Fremont
KCAFRESN212,-119.785,36.739,US,United States,USCA0406:1:US,"Fresno, California, United States",Fresno
KTXFRESN4,-95.447,29.539,US,United States,USTX0486:1:US,"Fresno, Texas, United States",Fresno
IMARQU10,-75.037,5.152,CO,Colombia,COXX0189:1:CO,"Fresno, Tolima, Colombia",Fresno
KOHFRESN8,-81.742,40.333,US,United States,USOH0330:1:US,"Fresno, Ohio, United States",Fresno
IFRIBOUR23,7.161,46.806,CH,Switzerland,CHXX0012:1:CH,"Fribourg, Fribourg, Switzerland",Fribourg
IRHODE10,6.859,48.766,FR,France,FRLO0500:1:FR,"Fribourg, Moselle, France",Fribourg
ILAZIOFR6,13.347,41.642,IT,Italy,ITXX0030:1:IT,"Frosinone, Frosinone, Italy",Frosinone
IFUENGIR14,-4.623,36.539,ES,Spain,ESXX0512:1:ES,"Fuengirola, Málaga, Spain",Fuengirola
IFUJAI1,56.336,25.124,AE,United Arab Emirates,AEXX0008:1:AE,"Fujairah, Fujairah, United Arab Emirates",Fujairah
IFUKUOKA4,130.402,33.59,JP,Japan,JPXX3999:1:JP,"Fukuoka, Fukuoka, Japan",Fukuoka
IFUNAF2,179.194,-8.517,TV,Tuvalu,TVXX0007:1:TV,"Funafuti, Funafuti, Tuvalu",Funafuti
IIMACU1,-16.919,32.653,PT,Portugal,PTRM0106:1:PT,"Funchal, Madeira, Portugal",Funchal
IGABORON2,25.909,-24.658,BW,Botswana,BWXX0001:1:BW,"Gaborone, Gaborone, Botswana",Gaborone
KFLGAINE310,-82.325,29.652,US,United States,USFL0163:1:US,"Gainesville, Florida, United States",Gainesville
KGAGAINE101,-83.824,34.298,US,United States,USGA0230:1:US,"Gainesville, Georgia, United States",Gainesville
KVAGAINE74,-77.613,38.795,US,United States,USVA0300:1:US,"Gainesville, Virginia, United States",Gainesville
KTXGAINE68,-97.133,33.626,US,United States,USTX0496:1:US,"Gainesville, Texas, United States",Gainesville
KALEUTAW4,-88.159,32.821,US,United States,USAL0224:1:US,"Gainesville, Alabama, United States",Gainesville
KNYGAINE2,-78.134,42.641,US,United States,USNY0537:1:US,"Gainesville, New York, United States",Gainesville
KMOGAINE2,-92.428,36.603,US,United States,USMO0330:1:US,"Gainesville, Missouri, United States",Gainesville
I8GORTIP2,10.187,46.968,AT,Austria,ATXX0249:1:AT,"Galtür, Tyrol, Austria",Galtür
IGALWA5,-9.104,53.295,IE,Ireland,IEXX0591:1:IE,"Galway, County Galway, Ireland",Galway
KNYGALWA26,-74.032,43.019,US,United States,USNY0539:1:US,"Galway, New York, United States",Galway
IGANDI27,-0.18,38.968,ES,Spain,ESXX2064:1:ES,"Gandia, Valencia, Spain",Gandia
IKAMAK4,85.801,20.764,IN,India,INOR0281:1:IN,"Gandia, Odisha, India",Gandia
KCAGARDE70,-117.946,33.775,US,United States,USCA0412:1:US,"Garden Grove, California, United States",Garden Grove
KIALEON1,-93.607,40.827,US,United States,USIA0318:1:US,"Garden Grove, Iowa, United States",Garden Grove
KCAGARDE42,-118.022,33.782,US,United States,USCA1094:1:US,"West Garden Grove, Garden Grove, California, United States",Garden Grove
KTXGARLA21,-96.639,32.913,US,United States,USTX0504:1:US,"Garland, Texas, United States",Garland
KNCGARLA3,-78.394,34.786,US,United States,USNC0252:1:US,"Garland, North Carolina, United States",Garland
KUTGARLA12,-112.162,41.741,US,United States,USUT0087:1:US,"Garland, Utah, United States",Garland
IWESTBLA2,-64.765,45.1,CA,Canada,CANS0666:1:CA,"Garland, Nova Scotia, Canada",Garland
KMEGARLA10,-69.16,45.038,US,United States,USME0157:1:US,"Garland, Maine, United States",Garland
KPAPITTS222,-79.454,41.811,US,United States,USPA0597:1:US,"Garland, Pennsylvania, United States",Garland
KKSFORTS9,-94.622,37.732,US,United States,USKS0642:1:US,"Garland, Kansas, United States",Garland
KNEGARLA3,-96.986,40.945,US,United States,USNE0195:1:US,"Garland, Nebraska, United States",Garland
KNCGASTO27,-81.184,35.262,US,United States,USNC0256:1:US,"Gastonia, North Carolina, United States",Gastonia
KNCGASTO15,-81.152,35.28,US,United States,USNC0821:1:US,"East Gastonia, Gastonia, North Carolina, United States",Gastonia
KNCGASTO27,-81.183,35.263,US,United States,USNC0256:1:US,"Downtown Gastonia, Gastonia, North Carolina, United States",Gastonia
KNCGASTO119,-81.206,35.219,US,United States,USNC0952:1:US,"South Gastonia, Gastonia, North Carolina, United States",Gastonia
KNCGASTO80,-81.244,35.288,US,United States,USNC0056:1:US,"West Gastonia, Gastonia, North Carolina, United States",Gastonia
IGATINEA35,-75.711,45.428,CA,Canada,CAXX0194:1:CA,"Gatineau, Quebec, Canada",Gatineau
IGDYNI14,18.54,54.516,PL,Poland,PLPM0534:1:PL,"Gdynia, Pomeranian Voivodeship, Poland",Gdynia
IGEELO167,144.36,-38.149,AU,Australia,AUXX0796:1:AU,"Geelong, Victoria, Australia",Geelong
IGEELO38,144.345,-38.139,AU,Australia,AUXX0796:1:AU,"Geelong West, Victoria, Australia",Geelong
IGELSE1,7.096,51.511,DE,Germany,DEMU0422:1:DE,"Gelsenkirchen, North Rhine-Westphalia, Germany",Gelsenkirchen
IGELSE53,7.072,51.509,DE,Germany,DEXX9529:1:DE,"Feldmark, Gelsenkirchen, North Rhine-Westphalia, Germany",Gelsenkirchen
IGENEVAG3,6.147,46.202,CH,Switzerland,CHXX7511:1:CH,"Geneva, Geneva, Switzerland",Geneva
KNYGENEV5,-76.979,42.869,US,United States,USNY0548:1:US,"Geneva, New York, United States",Geneva
KILGENEV26,-88.305,41.888,US,United States,USIL0447:1:US,"Geneva, Illinois, United States",Geneva
KOHGENEV15,-80.948,41.805,US,United States,USOH0341:1:US,"Geneva, Ohio, United States",Geneva
KALGENEV4,-85.864,31.033,US,United States,USAL0231:1:US,"Geneva, Alabama, United States",Geneva
KFLGENEV35,-81.115,28.74,US,United States,USFL0164:1:US,"Geneva, Florida, United States",Geneva
KINBERNE11,-84.961,40.592,US,United States,USIN0236:1:US,"Geneva, Indiana, United States",Geneva
KNEGENEV26,-97.603,40.526,US,United States,USNE0196:1:US,"Geneva, Nebraska, United States",Geneva
IGENOA53,8.934,44.407,IT,Italy,ITLG1424:1:IT,"Genoa, Genoa, Italy",Genoa
KOHGENOA4,-83.359,41.518,US,United States,USOH0342:1:US,"Genoa, Ohio, United States",Genoa
KILGENOA15,-88.693,42.097,US,United States,USIL0448:1:US,"Genoa, Illinois, United States",Genoa
KCOGENOA2,-103.5,39.278,US,United States,USCO0156:1:US,"Genoa, Colorado, United States",Genoa
KNEGENOA2,-97.731,41.449,US,United States,USNE0197:1:US,"Genoa, Nebraska, United States",Genoa
KNYGENOA4,-76.536,42.668,US,United States,USNY0549:1:US,"Genoa, New York, United States",Genoa
KWVFORTG1,-82.46,38.122,US,United States,USWV0277:1:US,"Genoa, West Virginia, United States",Genoa
KTXGEORG253,-97.677,30.633,US,United States,USTX0512:1:US,"Georgetown, Texas, United States",Georgetown
KKYGEORG74,-84.559,38.21,US,United States,USKY0933:1:US,"Georgetown, Kentucky, United States",Georgetown
KDEGEORG15,-75.386,38.69,US,United States,USDE0020:1:US,"Georgetown, Delaware, United States",Georgetown
KSCGEORG29,-79.294,33.377,US,United States,USSC0127:1:US,"Georgetown, South Carolina, United States",Georgetown
IKLEIN77,-58.162,6.814,GY,Guyana,GYXX0220:1:GY,"Georgetown, Demerara-Mahaica, Guyana",Georgetown
IGEORG90,-79.904,43.65,CA,Canada,CAON1652:1:CA,"Georgetown, Ontario, Canada",Georgetown
KINGEORG13,-85.975,38.295,US,United States,USIN0238:1:US,"Georgetown, Indiana, United States",Georgetown
KILGEORG4,-87.636,39.975,US,United States,USIL0449:1:US,"Georgetown, Illinois, United States",Georgetown
KOHGEORG3,-83.904,38.865,US,United States,USOH0343:1:US,"Georgetown, Ohio, United States",Georgetown
IGHENT30,3.725,51.054,BE,Belgium,BEXX0008:1:BE,"Ghent, East Flanders, Belgium",Ghent
KWVGHENT9,-81.115,37.617,US,United States,USWV0279:1:US,"Ghent, West Virginia, United States",Ghent
KNYCHATH19,-73.616,42.329,US,United States,USNY0554:1:US,"Ghent, New York, United States",Ghent
KINVEVAY8,-85.058,38.738,US,United States,USKY0935:1:US,"Ghent, Kentucky, United States",Ghent
KMNFAIRV3,-95.891,44.513,US,United States,USMN0290:1:US,"Ghent, Minnesota, United States",Ghent
IGIJN64,-5.663,43.545,ES,Spain,ESXX0222:1:ES,"Gijón, Asturias, Spain",Gijón
KAZGILBE178,-111.789,33.353,US,United States,USAZ0082:1:US,"Gilbert, Arizona, United States",Gilbert
KSCGILBE12,-81.394,33.924,US,United States,USSC0129:1:US,"Gilbert, South Carolina, United States",Gilbert
KMNEVELE3,-92.465,47.489,US,United States,USMN0292:1:US,"Gilbert, Minnesota, United States",Gilbert
KLAWINNS8,-91.658,32.049,US,United States,USLA0180:1:US,"Gilbert, Louisiana, United States",Gilbert
KIAGILBE9,-93.65,42.107,US,United States,USIA0327:1:US,"Gilbert, Iowa, United States",Gilbert
IURUGU3,-58.933,-32.533,AR,Argentina,ARXX2775:1:AR,"Gilbert, Entre Ríos, Argentina",Gilbert
IGIRON38,2.821,41.981,ES,Spain,ESXX0038:1:ES,"Girona, Girona, Spain",Girona
I90582356,30.697,-3.073,BI,Burundi,BIXX1039:1:BI,"Gitega, Cankuzo, Burundi",Gitega
I04KANYA2,29.608,-1.798,RW,Rwanda,RWXX3043:1:RW,"Gitega, Western, Rwanda",Gitega
ICAIRO11,31.214,30.002,EG,Egypt,EGXX6553:1:EG,"Giza, Giza, Egypt",Giza
IGLASG118,-4.249,55.861,GB,United Kingdom,GBSC4504:1:GB,"Glasgow, Glasgow, Scotland, United Kingdom",Glasgow
KKYGLASG30,-85.912,36.996,US,United States,USKY0938:1:US,"Glasgow, Kentucky, United States",Glasgow
KMTGLASG14,-106.636,48.196,US,United States,USMT0139:1:US,"Glasgow, Montana, United States",Glasgow
KVAGLASG11,-79.45,37.634,US,United States,USVA0309:1:US,"Glasgow, Virginia, United States",Glasgow
KWVCABIN5,-81.425,38.215,US,United States,USWV0286:1:US,"Glasgow, West Virginia, United States",Glasgow
KMOGLASG3,-92.844,39.226,US,United States,USMO0346:1:US,"Glasgow, Missouri, United States",Glasgow
IGLOUCES74,-2.246,51.865,GB,United Kingdom,GBSW2822:1:GB,"Gloucester, Gloucestershire, England, United Kingdom",Gloucester
KVAGLOUC60,-76.559,37.445,US,United States,USVA0022:1:US,"Gloucester, Virginia, United States",Gloucester
KMAGLOUC71,-70.662,42.616,US,United States,USMA0153:1:US,"Gloucester, Massachusetts, United States",Gloucester
KVAGLOUC83,-76.529,37.415,US,United States,USVA0945:1:US,"Gloucester Courthouse, Virginia, United States",Gloucester
IGLOUC41,151.96,-32.007,AU,Australia,AUXX3125:1:AU,"Gloucester, New South Wales, Australia",Gloucester
IGOLDC784,153.415,-28.002,AU,Australia,AUXX7190:1:AU,"Gold Coast, Queensland, Australia",Gold Coast
IGORIZ1,13.619,45.943,IT,Italy,ITXX0121:1:IT,"Gorizia, Gorizia, Italy",Gorizia
IRUBAC3,13.536,47.585,AT,Austria,ATXX6464:1:AT,"Gosau, Upper Austria, Austria",Gosau
IGOTHENB371,11.967,57.707,SE,Sweden,SEVG0084:1:SE,"Gothenburg, Västra Götaland, Sweden",Gothenburg
